Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Andorra,AND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.95276403,5.85823727,5.99621153,5.54771519,5.28846931,5.59476948,4.96530008,4.92347288,5.67066383,6.08094168,7.67537737,7.62060833,6.71083689,6.79964209,6.77308035,6.91586447,6.90521765,7.07142639,7.37541723,7.323246,8.78673935,8.33449364
Andorra,AND,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.542,2.581,2.867,3.302,3.108,3.196,3.042,3.184,..,3.6,..,..,..,..,..,3.626,..,..,..,..,..,..
Andorra,AND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.99999946,100,100,100,100,99.99999788,100,100,100,100,99.99999807,100,99.999998,100,100,100,99.999996,100,99.99999557,99.99999679,99.99999853,100
Andorra,AND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,98.2305069,95.10906982,92.97863007,84.2615509,84.42799377,86.87206268,89.44644165,90.23799896,90.11556244,89.09091187,88.13487244,87.65351868,88.23529053,88.95535278,90.17194366,89.37107086,89.67447662,89.35289764,88.71708679,88.88407898
Andorra,AND,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,76.68952179,76.06572723,76.21951294,86.08615875,86.14659882,84.92327881,85.18026733,86.72722626,89.98004913,93.69226837,92.28070068,90.96566772,91.87406921,92.54579926,94.2090683,94.36975098,95.09059906,95.68405914,96.4627533,97.32523346
Andorra,AND,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,1.65971005,..,1.544119954,1.644970059,2.244899988,2.104690075,2.873929977,3.142920017,2.976629972,2.98706007,2.565778971,2.506160021,3.074209929,3.28034997,3.237070084,3.217089891,3.246720076,3.15060997,2.632130384,2.583972216
Andorra,AND,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,9.84161377,6.195529938,13.31521034,10.44281006,9.990980148,9.392439842,13.46191978,10.89523983,8.991868973,10.26473522
Andorra,AND,"Population, total",SP.POP.TOTL,65685,65852,66506,69486,74325,77421,79585,81877,83495,83888,80706,77783,76834,75194,73737,72174,72181,73763,75162,76474,77380,78364
Andorra,AND,Urban population,SP.URB.TOTL,60690,60621,60947,63376,67451,69900,71473,73123,74314,74586,71682,69014,68099,66575,65214,63762,63698,65022,66189,67285,68029,68849
Andorra,AND,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Gini index,SI.POV.GINI,51.9,..,..,..,..,..,..,..,42.7,..,..,..,..,..,..,..,..,..,51.3,..,..,..
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,9129594970,8936079118,15285592370,17812704586,23552057679,36970900884,52381025141,65266415494,88538665085,70307196182,83799474070,1.1179E+11,1.28053E+11,1.32339E+11,1.35967E+11,90496420507,52761617226,73690154991,79450688259,70897962732,48501561204,66505129988
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.054624234,4.205998556,13.66568876,2.99,10.95000001,15.02999999,11.55,14.01000001,11.16999999,0.860000002,4.398375938,3.472053148,8.542107076,4.954613031,4.82255927,0.943571561,-2.580049644,-0.147212941,-1.316361689,-0.702272958,-5.638214717,1.199210521
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,563.7337956,533.5862024,882.1478472,992.6989793,1266.210864,1916.468422,2617.05196,3141.04598,4103.0669,3136.64547,3597.342932,4615.910598,5086.027401,5057.747878,5005.999741,3213.902611,1807.952941,2437.259712,2538.591391,2189.855714,1449.922867,1925.874661
Angola,AGO,GNI (current US$),NY.GNP.MKTP.CD,7448734939,7375089141,13650936250,16086223621,21063493970,32940012223,46203157632,57667388175,74821117369,63484054939,75712612170,1.02092E+11,1.17631E+11,1.22756E+11,1.27709E+11,85895384573,50010057163,69161228470,73313113234,64488157749,44145038181,61051288256
Angola,AGO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,360,400,600,710,1020,1380,1830,2480,3040,3180,3240,3410,4160,4700,4800,3920,2540,2090,1970,2110,1680,1640
Angola,AGO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,57.0849959,54.32133881,58.38035832,65.52626777,63.4678635,67.90578337,72.4750288,58.7573003,61.54311589,60.66994752,55.94013063,50.74708579,44.69502946,29.75459795,28.12448545,29.004102,40.83628983,40.79075505,38.31454074,47.74527597
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.024,46.59,47.386,49.617,50.592,51.57,52.369,53.642,54.633,55.752,56.726,57.596,58.623,59.307,60.04,60.655,61.092,61.68,62.144,62.448,62.261,61.643
Angola,AGO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,120.7,117.5,113.7,109.5,104.9,100.2,95.1,90,85,80,75.5,71,66.9,63.3,60.3,57.6,55.4,53.4,51.6,49.9,48.4,47
Angola,AGO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,202.9,197,190,182.3,173.7,164.7,155.2,145.9,136.7,127.7,119.6,111.5,104.3,97.9,92.5,87.9,84,80.4,77.1,74.2,71.5,69.1
Angola,AGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.90859938,4.48351622,3.32946134,3.54797316,3.96719909,2.85219526,2.68553543,2.97439122,3.32290339,3.84260798,2.69509959,2.64560771,2.39574957,2.73282695,2.43412876,2.60579467,2.71314979,2.79383755,2.58879566,2.47517991,3.22070646,2.96010613
Angola,AGO,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,0.062,..,..,..,..,0.131,..,..,..,..,..,..,..,0.212,0.211,..,..,..
Angola,AGO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,41.14430979,42.25467587,43.37680046,44.36387282,45.3513348,46.33601842,47.15023077,47.96146928,48.77040372,49.57516449,50.37684043,51.17483566,51.96854191,52.75734577,53.54150779,54.31693061,55.08427251,55.84290952,56.59174877,56.88303749,57.16773792,57.44672553
Angola,AGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,67,..,..,..,..,..,..,..,..,..,..,..,..,66,66.23586273,..,..,..,..,..,..
Angola,AGO,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,104.2333298,111.1099472,110.2017899,111.872879,126.2451477,..,..,..,119.1422577,107.0269649,122.2351662,88.57486897,..,..,88.833992
Angola,AGO,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,75.37373,74.65254,75.80242,78.02393,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,12.85634041,14.46280956,15.61305046,..,..,..,..,..,22.31722069,23.85004997,27.68209076,27.93120003,..,..,..,..,53.58145142,..,..,..,..,52.54376984
Angola,AGO,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,9.15376,9.63002,11.29064,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.607530117,..,..,..,..,2.120110035,2.281460047,..,..,2.920000076,3.421319962,3.24000001,3.081910849,3.869999886,2.930000067,3.099999905,2.754936695,2.466878891,2.183512926,2.073064327,2.667447329,2.297108889
Angola,AGO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,5.255080223,..,..,..,..,7.992350101,7.454790115,..,..,11.46000004,8.68476963,8.960000038,8.370432854,8.826971054,7.130000114,8.918776512,6.550973892,6.763776779,5.777524471,6.045355797,5.294735909,6.919610023
Angola,AGO,"Population, total",SP.POP.TOTL,16194869,16747208,17327699,17943712,18600423,19291161,20015279,20778561,21578655,22414773,23294825,24218352,25177394,26165620,27160769,28157798,29183070,30234839,31297155,32375632,33451132,34532429
Angola,AGO,Urban population,SP.URB.TOTL,8111524,8586963,9090284,9625904,10198054,10803050,11361473,11952659,12576472,13232337,13926345,14658884,15425686,16223208,17038222,17864997,18720648,19603967,20504018,21425222,22353719,23295577
Angola,AGO,Income share held by highest 10%,SI.DST.10TH.10,40.2,..,..,..,..,..,..,..,32.3,..,..,..,..,..,..,..,..,..,39.6,..,..,..
Angola,AGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.682,16.7,16.488,16.498,16.378,16.36,16.206,16.153,16.228,16.431,16.618,16.77,16.562,16.492,16.406,16.49,16.575,16.61,16.594,16.497,16.69,15.799
Angola,AGO,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,39.083,39.051,38.542,38.511,38.222,38.154,37.809,37.696,37.863,38.315,38.752,39.007,37.741,36.781,35.803,35.151,34.482,33.71,32.838,31.832,33.067,30.171
Antigua and Barbuda,ATG,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,900551851.9,877514814.8,897988888.9,947955555.6,1026181481,1143714815,1303548148,1487300000,1557540741,1386444444,1298255556,1281337037,1327107407,1325425926,1378829630,1437755556,1489692593,1531151852,1661529630,1725351852,1410796296,1601366667
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.203491677,-4.548068042,1.027224987,6.076895997,5.766735432,6.473917198,12.70801253,9.31533051,-0.014006447,-11.96296608,-7.840430063,-1.958721811,3.372835252,-0.600715512,2.211452513,1.445155299,4.099765539,2.463333366,6.953186092,3.10044515,-18.8803992,8.191718462
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,12021.46321,11535.77429,11657.34875,12171.37738,13036.00759,14366.29128,16172.25135,18203.51513,18785.46822,16471.36783,15216.30984,14841.97096,15208.65697,15050.71228,15533.48313,16080.65805,16557.84317,16924.78945,18273.42707,18884.37297,15360.45442,17340.37907
Antigua and Barbuda,ATG,GNI (current US$),NY.GNP.MKTP.CD,856032963,825674074.1,847755555.6,894296296.3,967911111.1,1088744444,1240296296,1414077778,1484962963,1318414815,1230670370,1211055556,1240344444,1255111111,1318096296,1353218519,1392288889,1455000000,1584474074,1653655556,1404996296,1546348148
Antigua and Barbuda,ATG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,11200,10600,10710,11680,12850,14050,15740,17300,17750,15750,14390,14070,14350,14350,14690,14560,15080,15820,17460,18240,15370,16670
Antigua and Barbuda,ATG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.504142,70.69120079,70.01991462,64.57181836,62.47054811,69.20864236,41.91092501,46.98347939
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.606,75.078,75.536,75.478,75.672,75.825,75.765,76.131,76.41,76.669,76.82,77.104,77.35,77.583,77.858,77.913,78.152,78.268,78.511,78.691,78.841,78.497
Antigua and Barbuda,ATG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.2,12,11.7,11.5,11.2,11,10.8,10.5,10.3,10.1,10,9.8,9.6,9.5,9.4,9.2,9.1,9,8.8,8.7,8.5,8.3
Antigua and Barbuda,ATG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.9,14.6,14.3,13.9,13.6,13.3,13,12.7,12.4,12.2,11.9,11.7,11.5,11.3,11.1,10.9,10.8,10.6,10.4,10.2,10,9.8
Antigua and Barbuda,ATG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.71542597,5.43839121,5.28793621,5.58143282,5.11667967,4.99094057,4.63050652,4.44609547,4.20027018,4.17732763,5.37907028,5.44257212,5.47921467,5.50909233,5.87269926,5.27965546,5.12190151,4.87493944,4.84869289,4.37567186,5.92146206,5.85133028
Antigua and Barbuda,ATG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,1.756,0.54,..,..,..,..,..,..,..,..,2.898,..,..,..,..
Antigua and Barbuda,ATG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,98.36655579,98.36617655,98.36582156,98.36570723,98.3655938,98.36547509,98.36536227,98.3652624,98.36517544,98.36510059,98.36503872,98.36499378,98.36495728
Antigua and Barbuda,ATG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"School enrollment, primary (% gross)",SE.PRM.ENRR,134.4585571,..,..,..,..,..,..,115.9683228,117.9675522,117.4216385,119.5580597,116.5700226,113.0298386,112.632626,111.8416672,109.8310623,106.8686427,109.1647491,112.0916824,112.1222373,..,..
Antigua and Barbuda,ATG,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,97.35554,96.64587,95.5628,95.1015,95.53796,94.10914,..,91.88907,94.16545,..,94.19429,95.69547,..,..,..
Antigua and Barbuda,ATG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,80.26776123,..,..,..,..,..,..,111.4618912,121.3672791,117.81633,114.8380127,115.5655899,116.6898727,..,114.9096603,117.027771,..,116.5304031,120.9359589,..,..,..
Antigua and Barbuda,ATG,"School enrollment, secondary (% net)",SE.SEC.NENR,70.69304,..,..,..,..,..,..,..,..,92.48712,..,..,..,..,83.36424,86.00054,..,87.74032,88.78981,..,..,..
Antigua and Barbuda,ATG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,3.079139948,..,..,..,..,..,..,2.222759962,..,..,2.356193304,2.647289991,2.542487621,2.144195795,2.251774788,2.365928173,2.349487543,2.303077459,2.993403196,2.574648857
Antigua and Barbuda,ATG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,11.70153999,..,..,..,..,..,..,6.928140163,..,..,10.14325619,10.73023415,10.31662369,7.63021183,6.483569622,7.172854424,7.587625504,7.130540371,7.378756523,6.859994888
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,74912,76069,77032,77884,78719,79611,80604,81704,82912,84173,85320,86332,87260,88064,88765,89409,89969,90468,90926,91364,91846,92349
Antigua and Barbuda,ATG,Urban population,SP.URB.TOTL,24067,24144,23955,23727,23487,23261,23058,22879,22722,22574,22386,22190,22274,22324,22347,22352,22354,22357,22367,22390,22441,22515
Antigua and Barbuda,ATG,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Gini index,SI.POV.GINI,51,53.3,53.8,51,48.5,47.8,46.4,46.3,45,43.8,43.7,42.7,41.4,41.1,41.8,..,42.3,41.4,41.7,43.3,42.7,42.4
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2.84204E+11,2.68697E+11,97724004252,1.27587E+11,1.64658E+11,1.98737E+11,2.32557E+11,2.87531E+11,3.61558E+11,3.32976E+11,4.23627E+11,5.30158E+11,5.45982E+11,5.52025E+11,5.2632E+11,5.94749E+11,5.57532E+11,6.43628E+11,5.2482E+11,4.47755E+11,3.85741E+11,4.86564E+11
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.788998939,-4.408839683,-10.89448483,8.837040796,9.029573301,8.85165992,8.0471515,9.007650875,4.057233103,-5.918525076,10.12539816,6.003951693,-1.026420454,2.405323781,-2.512615321,2.731159828,-2.080327844,2.818502978,-2.617396463,-2.000861003,-9.900484814,10.44181199
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,7637.014892,7141.475077,2569.699635,3320.477751,4242.020991,5067.653423,5869.38029,7185.251551,8944.110266,8150.23527,10260.13131,12704.28318,12949.71749,12963.67577,12233.14441,13679.6265,12699.96231,14532.50093,11752.79989,9955.974787,8535.59938,10738.01792
Argentina,ARG,GNI (current US$),NY.GNP.MKTP.CD,2.76656E+11,2.6097E+11,92763789033,1.22452E+11,1.46362E+11,1.76153E+11,2.24897E+11,2.79994E+11,3.52615E+11,3.22744E+11,4.09192E+11,5.15005E+11,5.33074E+11,5.40186E+11,5.15532E+11,5.83615E+11,5.45252E+11,6.272E+11,5.06094E+11,4.30167E+11,3.75344E+11,4.76802E+11
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7400,6930,4010,3620,3340,4230,5440,6460,7600,7720,9160,10590,11770,12760,12240,12500,12130,13070,12390,11210,9040,10070
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.98637523,11.57900808,28.382597,25.93094293,23.84761942,23.24587673,23.0266946,22.66275031,22.06090038,19.56098506,18.93382341,18.44920915,16.23785946,14.61717339,14.40547859,10.70565205,12.52709517,11.32028336,14.43668575,17.92487838,16.60541444,18.06670917
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.926,74.186,74.408,74.08,74.855,75.139,75.433,75.006,75.641,75.936,75.721,76.124,76.467,76.491,76.755,76.76,76.308,76.833,76.999,77.284,75.892,75.39
Argentina,ARG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.3,16.8,16.4,15.9,15.4,15,14.5,14.1,13.8,13.4,12.9,12.4,11.9,11.4,10.9,10.5,10.1,9.8,9.5,9.2,8.9,8.6
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.4,18.8,18.4,17.8,17.3,16.7,16.2,15.8,15.4,15,14.5,13.9,13.3,12.8,12.2,11.8,11.4,11,10.6,10.3,10,9.7
Argentina,ARG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.22001076,8.37179852,7.3933115,6.89451647,7.22868252,7.61078882,7.64032793,7.83455086,8.1826973,9.45599556,9.44546413,9.41819859,9.82726669,9.78097916,9.67129993,10.22933674,9.85558891,10.23174763,10.29146862,10.04194355,10.34701538,9.70880699
Argentina,ARG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,3.2481,..,..,3.1857,..,..,..,..,..,..,..,..,3.9385,..,3.973,3.987,3.979,..,4.0685,3.895,..
Argentina,ARG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,96.28402574,96.52281987,96.7554693,96.98241662,97.20434612,97.42118831,97.63321418,97.8403601,98.04287811,98.24072911,98.4340479,98.62186278,98.80529366,98.86419896,98.92324799,98.98230819,99.04137378,..,..,..,..,..
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,97,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"School enrollment, primary (% gross)",SE.PRM.ENRR,117.2811737,117.3070374,117.2992401,114.6765823,115.6678772,114.7447662,116.3161316,117.3506165,118.4370117,118.4015579,118.2347183,117.4637527,116.5163498,114.5092392,113.9618835,113.7781982,112.9442673,111.6814575,111.5456085,111.3653183,110.6178131,110.1561127
Argentina,ARG,"School enrollment, primary (% net)",SE.PRM.NENR,98.92861,99.0026,98.95948,98.87379,98.57855,98.81425,98.85437,99.13952,99.13278,99.09709,98.7319,98.91685,99.05122,99.11341,99.44461,99.49576,99.10172,99.184,..,..,..,..
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.62178802,98.0622406,97.46813202,96.50583649,95.99761963,94.18666077,92.96173096,92.61042023,93.50382233,96.6370163,99.23000336,100.9938431,102.7823029,104.5967484,106.0921326,107.5490723,109.6459427,110.4124069,109.6969986,110.4985275,112.4166794,116.5594482
Argentina,ARG,"School enrollment, secondary (% net)",SE.SEC.NENR,78.48781,78.94955,78.81052,78.51365,78.53653,77.93493,77.80917,77.68491,78.65304,80.56529,82.09918,83.52317,85.89363,87.09754,87.6325,88.44048,89.88468,90.79605,..,..,..,..
Argentina,ARG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.580309868,4.833740234,4.017340183,3.535049915,3.486520052,3.860009909,4.128210068,4.462600231,4.844409943,5.531050205,5.019710064,5.290629864,5.345829964,5.436610222,5.361440182,5.776110172,5.545489788,5.454319954,4.877739906,4.771649837,5.276899815,4.641170025
Argentina,ARG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.22615051,16.35596085,16.44220924,14.35472012,15.13930035,15.8031702,15.50984001,15.10157013,15.74783993,16.02066994,15.04796982,15.1585598,14.51826,14.45792961,13.79932976,13.96331024,13.35554028,13.26391983,12.52334023,12.51445961,12.42228985,12.28489971
Argentina,ARG,"Population, total",SP.POP.TOTL,37213984,37624825,38029349,38424282,38815916,39216789,39622115,40016763,40424148,40854831,41288694,41730660,42161721,42582455,43024071,43477012,43900313,44288894,44654882,44973465,45191965,45312281
Argentina,ARG,Urban population,SP.URB.TOTL,33173290,33609880,34040070,34461202,34879982,35307267,35739148,36161548,36595981,37051655,37510366,37970728,38418182,38856064,39314105,39782770,40224540,40634617,41024440,41371540,41626771,41791064
